1647 981 {'mean_speed': 27.28, 'name': 5110, 'time': 16.04, 'length': 121.55, 'hist_speed': array([0.1, 0.4, 0.5, 0. ]), 'stochastic_time': array([29.17, 29.17, 29.17, 29.17, 29.17])}
1647 1404 {'mean_speed': 28.23, 'name': 5591, 'time': 27.11, 'length': 212.6, 'hist_speed': array([0.1, 0.5, 0.4, 0. ]), 'stochastic_time': array([51.02, 51.02, 51.02, 51.02, 51.02])}
1626 292 {'mean_speed': 23.36, 'name': 3804, 'time': 58.76, 'length': 381.31, 'hist_speed': array([0. , 0.1, 0.9, 0. ]), 'stochastic_time': array([91.51, 91.51, 91.51, 91.51, 91.51])}
1626 660 {'mean_speed': 24.82, 'name': 4578, 'time': 12.26, 'length': 84.5, 'hist_speed': array([0. , 0.3, 0.7, 0. ]), 'stochastic_time': array([20.28, 20.28, 20.28, 20.28, 20.28])}
1626 1515 {'mean_speed': 24.43, 'name': 5716, 'time': 45.51, 'length': 308.87, 'hist_speed': array([0.1, 0.2, 0.6, 0.1]), 'stochastic_time': array([74.13, 74.13, 74.13, 74.13, 74.13])}
1256 1321 {'mean_speed': 31.24, 'name': 2501, 'time': 43.56, 'length': 378.02, 'hist_speed': array([0.4, 0.6, 0. , 0. ]), 'stochastic_time': array([90.72, 90.72, 90.72, 90.72, 90.72])}
1256 292 {'mean_speed': 22.4, 'name': 3805, 'time': 22.95, 'length': 142.79, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([34.27, 34.27, 34.27, 34.27, 34.27])}
1256 489 {'mean_speed': 26.37, 'name': 4224, 'time': 3.72, 'length': 27.24, 'hist_speed': array([0.2, 0.3, 0.5, 0. ]), 'stochastic_time': array([6.54, 6.54, 6.54, 6.54, 6.54])}
1331 1515 {'mean_speed': 36.11, 'name': 2590, 'time': 36.19, 'length': 363.02, 'hist_speed': array([1., 0., 0., 0.]), 'stochastic_time': array([87.12, 87.12, 87.12, 87.12, 87.12])}
1331 1346 {'mean_speed': 20.54, 'name': 2591, 'time': 41.4, 'length': 236.2, 'hist_speed': array([0. , 0.1, 0.9, 0. ]), 'stochastic_time': array([56.69, 56.69, 56.69, 56.69, 56.69])}
1331 1551 {'mean_speed': 25.38, 'name': 2592, 'time': 26.09, 'length': 183.97, 'hist_speed': array([0. , 0.6, 0.4, 0. ]), 'stochastic_time': array([44.15, 44.15, 44.15, 44.15, 44.15])}
1331 292 {'mean_speed': 23.54, 'name': 3806, 'time': 43.2, 'length': 282.51, 'hist_speed': array([0. , 0.1, 0.9, 0. ]), 'stochastic_time': array([67.8, 67.8, 67.8, 67.8, 67.8])}
305 1503 {'mean_speed': 18.88, 'name': 799, 'time': 35.29, 'length': 185.06, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([44.41, 44.41, 44.41, 44.41, 44.41])}
305 1756 {'mean_speed': 25.92, 'name': 800, 'time': 49.65, 'length': 357.47, 'hist_speed': array([0. , 0.9, 0.1, 0. ]), 'stochastic_time': array([85.79, 85.79, 85.79, 85.79, 85.79])}
305 1674 {'mean_speed': 30.59, 'name': 801, 'time': 22.87, 'length': 194.35, 'hist_speed': array([0. , 0.9, 0.1, 0. ]), 'stochastic_time': array([46.64, 46.64, 46.64, 46.64, 46.64])}
305 1840 {'mean_speed': 20.47, 'name': 802, 'time': 61.73, 'length': 351.02, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([84.24, 84.24, 84.24, 84.24, 84.24])}
1503 305 {'mean_speed': 23.59, 'name': 3830, 'time': 28.24, 'length': 185.06, 'hist_speed': array([0. , 0.1, 0.9, 0. ]), 'stochastic_time': array([44.41, 44.41, 44.41, 44.41, 44.41])}
1503 444 {'mean_speed': 23.94, 'name': 4115, 'time': 28.11, 'length': 186.92, 'hist_speed': array([0. , 0.1, 0.9, 0. ]), 'stochastic_time': array([44.86, 44.86, 44.86, 44.86, 44.86])}
1503 904 {'mean_speed': 22.42, 'name': 4994, 'time': 30.85, 'length': 192.16, 'hist_speed': array([0. , 0.1, 0.9, 0. ]), 'stochastic_time': array([46.12, 46.12, 46.12, 46.12, 46.12])}
1503 1136 {'mean_speed': 23.48, 'name': 5298, 'time': 56.4, 'length': 367.88, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([88.29, 88.29, 88.29, 88.29, 88.29])}
1756 305 {'mean_speed': 29.55, 'name': 3831, 'time': 43.55, 'length': 357.47, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([85.79, 85.79, 85.79, 85.79, 85.79])}
1756 1136 {'mean_speed': 28.94, 'name': 5297, 'time': 23.49, 'length': 188.8, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([45.31, 45.31, 45.31, 45.31, 45.31])}
1756 1738 {'mean_speed': 34.9, 'name': 5891, 'time': 27.37, 'length': 265.33, 'hist_speed': array([0.4, 0.6, 0. , 0. ]), 'stochastic_time': array([63.68, 63.68, 63.68, 63.68, 63.68])}
1674 1742 {'mean_speed': 24.33, 'name': 2954, 'time': 25.66, 'length': 173.4, 'hist_speed': array([0. , 0.2, 0.8, 0. ]), 'stochastic_time': array([41.62, 41.62, 41.62, 41.62, 41.62])}
1674 305 {'mean_speed': 21.75, 'name': 3832, 'time': 32.17, 'length': 194.35, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([46.64, 46.64, 46.64, 46.64, 46.64])}
1674 444 {'mean_speed': 25.21, 'name': 4117, 'time': 25.97, 'length': 181.88, 'hist_speed': array([0. , 0.6, 0.4, 0. ]), 'stochastic_time': array([43.65, 43.65, 43.65, 43.65, 43.65])}
1840 1858 {'mean_speed': 29.59, 'name': 3039, 'time': 8.86, 'length': 72.8, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([17.47, 17.47, 17.47, 17.47, 17.47])}
1840 305 {'mean_speed': 25.92, 'name': 3833, 'time': 48.75, 'length': 351.02, 'hist_speed': array([0. , 0.9, 0.1, 0. ]), 'stochastic_time': array([84.24, 84.24, 84.24, 84.24, 84.24])}
1840 1738 {'mean_speed': 35.52, 'name': 5893, 'time': 36.48, 'length': 359.98, 'hist_speed': array([0.5, 0.5, 0. , 0. ]), 'stochastic_time': array([86.39, 86.39, 86.39, 86.39, 86.39])}
317 1526 {'mean_speed': 28.68, 'name': 826, 'time': 2.91, 'length': 23.19, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([5.57, 5.57, 5.57, 5.57, 5.57])}
317 1787 {'mean_speed': 17.46, 'name': 827, 'time': 38.78, 'length': 188.07, 'hist_speed': array([0. , 0. , 0.8, 0.2]), 'stochastic_time': array([45.14, 45.14, 45.14, 45.14, 45.14])}
317 1407 {'mean_speed': 23.12, 'name': 828, 'time': 24.76, 'length': 158.99, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([38.16, 38.16, 38.16, 38.16, 38.16])}
1526 1847 {'mean_speed': 25.38, 'name': 2822, 'time': 36.67, 'length': 258.54, 'hist_speed': array([0. , 0.5, 0.5, 0. ]), 'stochastic_time': array([62.05, 62.05, 62.05, 62.05, 62.05])}
1526 1745 {'mean_speed': 32.09, 'name': 2823, 'time': 51.33, 'length': 457.53, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([109.81, 109.81, 109.81, 109.81, 109.81])}
1526 317 {'mean_speed': 21.53, 'name': 3855, 'time': 3.88, 'length': 23.19, 'hist_speed': array([0. , 0.1, 0.9, 0. ]), 'stochastic_time': array([5.57, 5.57, 5.57, 5.57, 5.57])}
1787 479 {'mean_speed': 19.03, 'name': 1188, 'time': 17.54, 'length': 92.72, 'hist_speed': array([0. , 0.2, 0.7, 0.1]), 'stochastic_time': array([22.25, 22.25, 22.25, 22.25, 22.25])}
1787 317 {'mean_speed': 27.75, 'name': 3856, 'time': 24.4, 'length': 188.07, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([45.14, 45.14, 45.14, 45.14, 45.14])}
1407 1586 {'mean_speed': 37.02, 'name': 2672, 'time': 17.74, 'length': 182.43, 'hist_speed': array([0.6, 0.4, 0. , 0. ]), 'stochastic_time': array([43.78, 43.78, 43.78, 43.78, 43.78])}
1407 317 {'mean_speed': 29.02, 'name': 3857, 'time': 19.72, 'length': 158.99, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([38.16, 38.16, 38.16, 38.16, 38.16])}
1407 476 {'mean_speed': 33.42, 'name': 4194, 'time': 61.99, 'length': 575.43, 'hist_speed': array([0.3, 0.7, 0. , 0. ]), 'stochastic_time': array([138.1, 138.1, 138.1, 138.1, 138.1])}
330 442 {'mean_speed': 40.3, 'name': 851, 'time': 33.81, 'length': 378.52, 'hist_speed': array([0.9, 0.1, 0. , 0. ]), 'stochastic_time': array([90.84, 90.84, 90.84, 90.84, 90.84])}
330 1721 {'mean_speed': 30.23, 'name': 852, 'time': 26.32, 'length': 221.0, 'hist_speed': array([0. , 0.9, 0.1, 0. ]), 'stochastic_time': array([53.04, 53.04, 53.04, 53.04, 53.04])}
442 1049 {'mean_speed': 13.45, 'name': 1091, 'time': 43.74, 'length': 163.41, 'hist_speed': array([0., 0., 0., 1.]), 'stochastic_time': array([39.22, 39.22, 39.22, 39.22, 39.22])}
442 604 {'mean_speed': 22.74, 'name': 1092, 'time': 30.02, 'length': 189.62, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([45.51, 45.51, 45.51, 45.51, 45.51])}
442 330 {'mean_speed': 29.13, 'name': 3880, 'time': 46.78, 'length': 378.52, 'hist_speed': array([0. , 0.9, 0.1, 0. ]), 'stochastic_time': array([90.84, 90.84, 90.84, 90.84, 90.84])}
1721 1739 {'mean_speed': 28.78, 'name': 2988, 'time': 28.01, 'length': 223.95, 'hist_speed': array([0.1, 0.9, 0. , 0. ]), 'stochastic_time': array([53.75, 53.75, 53.75, 53.75, 53.75])}
1721 330 {'mean_speed': 33.21, 'name': 3881, 'time': 23.96, 'length': 221.0, 'hist_speed': array([0.1, 0.9, 0. , 0. ]), 'stochastic_time': array([53.04, 53.04, 53.04, 53.04, 53.04])}
1721 797 {'mean_speed': 32.32, 'name': 4797, 'time': 28.24, 'length': 253.56, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([60.85, 60.85, 60.85, 60.85, 60.85])}
331 1691 {'mean_speed': 39.46, 'name': 853, 'time': 30.81, 'length': 337.74, 'hist_speed': array([1., 0., 0., 0.]), 'stochastic_time': array([81.06, 81.06, 81.06, 81.06, 81.06])}
331 1396 {'mean_speed': 44.01, 'name': 854, 'time': 25.5, 'length': 311.8, 'hist_speed': array([1., 0., 0., 0.]), 'stochastic_time': array([74.83, 74.83, 74.83, 74.83, 74.83])}
331 917 {'mean_speed': 30.08, 'name': 855, 'time': 20.4, 'length': 170.5, 'hist_speed': array([0.2, 0.5, 0.3, 0. ]), 'stochastic_time': array([40.92, 40.92, 40.92, 40.92, 40.92])}
1691 331 {'mean_speed': 30.45, 'name': 3882, 'time': 39.93, 'length': 337.74, 'hist_speed': array([0.2, 0.5, 0.3, 0. ]), 'stochastic_time': array([81.06, 81.06, 81.06, 81.06, 81.06])}
1691 889 {'mean_speed': 36.12, 'name': 4963, 'time': 22.99, 'length': 230.67, 'hist_speed': array([0.9, 0. , 0.1, 0. ]), 'stochastic_time': array([55.36, 55.36, 55.36, 55.36, 55.36])}
1691 1509 {'mean_speed': 34.94, 'name': 5705, 'time': 32.71, 'length': 317.51, 'hist_speed': array([0.5, 0.5, 0. , 0. ]), 'stochastic_time': array([76.2, 76.2, 76.2, 76.2, 76.2])}
1396 1509 {'mean_speed': 42.85, 'name': 2661, 'time': 7.38, 'length': 87.87, 'hist_speed': array([1., 0., 0., 0.]), 'stochastic_time': array([21.09, 21.09, 21.09, 21.09, 21.09])}
1396 331 {'mean_speed': 37.02, 'name': 3883, 'time': 30.32, 'length': 311.8, 'hist_speed': array([0.6, 0.2, 0.2, 0. ]), 'stochastic_time': array([74.83, 74.83, 74.83, 74.83, 74.83])}
1396 579 {'mean_speed': 34.13, 'name': 4419, 'time': 27.48, 'length': 260.51, 'hist_speed': array([0.3, 0.7, 0. , 0. ]), 'stochastic_time': array([62.52, 62.52, 62.52, 62.52, 62.52])}
917 1568 {'mean_speed': 19.47, 'name': 2048, 'time': 52.72, 'length': 285.13, 'hist_speed': array([0.1, 0. , 0.6, 0.3]), 'stochastic_time': array([68.43, 68.43, 68.43, 68.43, 68.43])}
917 1572 {'mean_speed': 24.09, 'name': 2049, 'time': 43.51, 'length': 291.18, 'hist_speed': array([0. , 0.5, 0.4, 0.1]), 'stochastic_time': array([69.88, 69.88, 69.88, 69.88, 69.88])}
917 331 {'mean_speed': 31.64, 'name': 3884, 'time': 19.4, 'length': 170.5, 'hist_speed': array([0.4, 0.3, 0.3, 0. ]), 'stochastic_time': array([40.92, 40.92, 40.92, 40.92, 40.92])}
917 889 {'mean_speed': 23.43, 'name': 4964, 'time': 63.72, 'length': 414.74, 'hist_speed': array([0. , 0.4, 0.6, 0. ]), 'stochastic_time': array([99.54, 99.54, 99.54, 99.54, 99.54])}
342 604 {'mean_speed': 32.42, 'name': 872, 'time': 16.35, 'length': 147.23, 'hist_speed': array([0.3, 0.7, 0. , 0. ]), 'stochastic_time': array([35.34, 35.34, 35.34, 35.34, 35.34])}
342 797 {'mean_speed': 37.54, 'name': 873, 'time': 25.9, 'length': 270.09, 'hist_speed': array([1., 0., 0., 0.]), 'stochastic_time': array([64.82, 64.82, 64.82, 64.82, 64.82])}
342 874 {'mean_speed': 36.8, 'name': 874, 'time': 21.84, 'length': 223.27, 'hist_speed': array([1., 0., 0., 0.]), 'stochastic_time': array([53.59, 53.59, 53.59, 53.59, 53.59])}
797 1721 {'mean_speed': 33.68, 'name': 1815, 'time': 27.1, 'length': 253.56, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([60.85, 60.85, 60.85, 60.85, 60.85])}
797 1219 {'mean_speed': 37.07, 'name': 1816, 'time': 21.9, 'length': 225.46, 'hist_speed': array([0.9, 0.1, 0. , 0. ]), 'stochastic_time': array([54.11, 54.11, 54.11, 54.11, 54.11])}
797 342 {'mean_speed': 34.61, 'name': 3900, 'time': 28.09, 'length': 270.09, 'hist_speed': array([0.3, 0.7, 0. , 0. ]), 'stochastic_time': array([64.82, 64.82, 64.82, 64.82, 64.82])}
874 1219 {'mean_speed': 36.31, 'name': 1966, 'time': 26.78, 'length': 270.14, 'hist_speed': array([0.8, 0.2, 0. , 0. ]), 'stochastic_time': array([64.83, 64.83, 64.83, 64.83, 64.83])}
874 979 {'mean_speed': 22.02, 'name': 1967, 'time': 32.95, 'length': 201.55, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([48.37, 48.37, 48.37, 48.37, 48.37])}
874 342 {'mean_speed': 33.66, 'name': 3901, 'time': 23.88, 'length': 223.27, 'hist_speed': array([0.1, 0.9, 0. , 0. ]), 'stochastic_time': array([53.59, 53.59, 53.59, 53.59, 53.59])}
874 790 {'mean_speed': 32.94, 'name': 4785, 'time': 44.2, 'length': 404.41, 'hist_speed': array([0.3, 0.6, 0.1, 0. ]), 'stochastic_time': array([97.06, 97.06, 97.06, 97.06, 97.06])}
364 1437 {'mean_speed': 15.89, 'name': 917, 'time': 56.74, 'length': 250.46, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([60.11, 60.11, 60.11, 60.11, 60.11])}
364 725 {'mean_speed': 36.22, 'name': 918, 'time': 29.91, 'length': 300.93, 'hist_speed': array([0.8, 0.2, 0. , 0. ]), 'stochastic_time': array([72.22, 72.22, 72.22, 72.22, 72.22])}
364 1672 {'mean_speed': 25.65, 'name': 919, 'time': 60.84, 'length': 433.48, 'hist_speed': array([0. , 0.4, 0.6, 0. ]), 'stochastic_time': array([104.03, 104.03, 104.03, 104.03, 104.03])}
364 1612 {'mean_speed': 22.47, 'name': 920, 'time': 28.81, 'length': 179.85, 'hist_speed': array([0. , 0.2, 0.8, 0. ]), 'stochastic_time': array([43.16, 43.16, 43.16, 43.16, 43.16])}
1437 1690 {'mean_speed': 18.8, 'name': 2707, 'time': 28.26, 'length': 147.58, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([35.42, 35.42, 35.42, 35.42, 35.42])}
1437 364 {'mean_speed': 26.47, 'name': 3942, 'time': 34.06, 'length': 250.46, 'hist_speed': array([0. , 0.6, 0.4, 0. ]), 'stochastic_time': array([60.11, 60.11, 60.11, 60.11, 60.11])}
1437 900 {'mean_speed': 23.78, 'name': 4985, 'time': 22.15, 'length': 146.32, 'hist_speed': array([0. , 0.4, 0.6, 0. ]), 'stochastic_time': array([35.12, 35.12, 35.12, 35.12, 35.12])}
365 718 {'mean_speed': 29.71, 'name': 921, 'time': 37.08, 'length': 306.04, 'hist_speed': array([0.2, 0.6, 0.2, 0. ]), 'stochastic_time': array([73.45, 73.45, 73.45, 73.45, 73.45])}
365 1410 {'mean_speed': 27.89, 'name': 922, 'time': 39.92, 'length': 309.28, 'hist_speed': array([0.3, 0.3, 0.3, 0.1]), 'stochastic_time': array([74.23, 74.23, 74.23, 74.23, 74.23])}
365 399 {'mean_speed': 20.08, 'name': 923, 'time': 83.89, 'length': 467.92, 'hist_speed': array([0. , 0.1, 0.7, 0.2]), 'stochastic_time': array([112.3, 112.3, 112.3, 112.3, 112.3])}
718 1730 {'mean_speed': 35.15, 'name': 1684, 'time': 32.59, 'length': 318.18, 'hist_speed': array([0.4, 0.5, 0. , 0.1]), 'stochastic_time': array([76.36, 76.36, 76.36, 76.36, 76.36])}
718 1482 {'mean_speed': 27.17, 'name': 1685, 'time': 39.82, 'length': 300.56, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([72.13, 72.13, 72.13, 72.13, 72.13])}
718 796 {'mean_speed': 34.69, 'name': 1686, 'time': 49.06, 'length': 472.77, 'hist_speed': array([0.4, 0.6, 0. , 0. ]), 'stochastic_time': array([113.47, 113.47, 113.47, 113.47, 113.47])}
718 365 {'mean_speed': 22.85, 'name': 3946, 'time': 48.22, 'length': 306.04, 'hist_speed': array([0. , 0.2, 0.8, 0. ]), 'stochastic_time': array([73.45, 73.45, 73.45, 73.45, 73.45])}
1410 365 {'mean_speed': 25.35, 'name': 3947, 'time': 43.92, 'length': 309.28, 'hist_speed': array([0. , 0.4, 0.6, 0. ]), 'stochastic_time': array([74.23, 74.23, 74.23, 74.23, 74.23])}
1410 1259 {'mean_speed': 35.08, 'name': 5437, 'time': 31.17, 'length': 303.74, 'hist_speed': array([0.3, 0.7, 0. , 0. ]), 'stochastic_time': array([72.9, 72.9, 72.9, 72.9, 72.9])}
399 796 {'mean_speed': 42.48, 'name': 991, 'time': 26.81, 'length': 316.33, 'hist_speed': array([0.6, 0.3, 0.1, 0. ]), 'stochastic_time': array([75.92, 75.92, 75.92, 75.92, 75.92])}
399 365 {'mean_speed': 27.4, 'name': 3948, 'time': 61.48, 'length': 467.92, 'hist_speed': array([0.2, 0.5, 0.3, 0. ]), 'stochastic_time': array([112.3, 112.3, 112.3, 112.3, 112.3])}
381 925 {'mean_speed': 45, 'name': 954, 'time': 21.85, 'length': 273.19, 'hist_speed': array([1., 0., 0., 0.]), 'stochastic_time': array([65.56, 65.56, 65.56, 65.56, 65.56])}
381 1837 {'mean_speed': 42.41, 'name': 955, 'time': 49.31, 'length': 580.95, 'hist_speed': array([0.8, 0.1, 0.1, 0. ]), 'stochastic_time': array([139.43, 139.43, 139.43, 139.43, 139.43])}
381 1509 {'mean_speed': 34.69, 'name': 956, 'time': 26.37, 'length': 254.09, 'hist_speed': array([0.1, 0.9, 0. , 0. ]), 'stochastic_time': array([60.98, 60.98, 60.98, 60.98, 60.98])}
925 974 {'mean_speed': 33.19, 'name': 2060, 'time': 9.77, 'length': 90.09, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([21.62, 21.62, 21.62, 21.62, 21.62])}
925 1044 {'mean_speed': 34.99, 'name': 2061, 'time': 27.0, 'length': 262.47, 'hist_speed': array([0.6, 0.4, 0. , 0. ]), 'stochastic_time': array([62.99, 62.99, 62.99, 62.99, 62.99])}
925 381 {'mean_speed': 33.28, 'name': 3979, 'time': 29.55, 'length': 273.19, 'hist_speed': array([0.3, 0.6, 0.1, 0. ]), 'stochastic_time': array([65.56, 65.56, 65.56, 65.56, 65.56])}
925 579 {'mean_speed': 36.15, 'name': 4417, 'time': 25.44, 'length': 255.48, 'hist_speed': array([0.8, 0.1, 0.1, 0. ]), 'stochastic_time': array([61.31, 61.31, 61.31, 61.31, 61.31])}
1837 381 {'mean_speed': 36.79, 'name': 3980, 'time': 56.85, 'length': 580.95, 'hist_speed': array([0.9, 0.1, 0. , 0. ]), 'stochastic_time': array([139.43, 139.43, 139.43, 139.43, 139.43])}
1837 1469 {'mean_speed': 32.89, 'name': 5662, 'time': 14.96, 'length': 136.66, 'hist_speed': array([0.3, 0.7, 0. , 0. ]), 'stochastic_time': array([32.8, 32.8, 32.8, 32.8, 32.8])}
1837 1783 {'mean_speed': 36.03, 'name': 5911, 'time': 19.01, 'length': 190.21, 'hist_speed': array([0.8, 0.2, 0. , 0. ]), 'stochastic_time': array([45.65, 45.65, 45.65, 45.65, 45.65])}
1837 1809 {'mean_speed': 31.68, 'name': 5923, 'time': 58.61, 'length': 515.8, 'hist_speed': array([0.2, 0.8, 0. , 0. ]), 'stochastic_time': array([123.79, 123.79, 123.79, 123.79, 123.79])}
1509 1691 {'mean_speed': 42.15, 'name': 2800, 'time': 27.12, 'length': 317.51, 'hist_speed': array([1., 0., 0., 0.]), 'stochastic_time': array([76.2, 76.2, 76.2, 76.2, 76.2])}
1509 381 {'mean_speed': 41.24, 'name': 3981, 'time': 22.18, 'length': 254.09, 'hist_speed': array([0.7, 0.2, 0.1, 0. ]), 'stochastic_time': array([60.98, 60.98, 60.98, 60.98, 60.98])}
1509 1396 {'mean_speed': 34.07, 'name': 5582, 'time': 9.28, 'length': 87.87, 'hist_speed': array([0.2, 0.8, 0. , 0. ]), 'stochastic_time': array([21.09, 21.09, 21.09, 21.09, 21.09])}
796 1264 {'mean_speed': 45, 'name': 1813, 'time': 23.81, 'length': 297.62, 'hist_speed': array([0.9, 0.1, 0. , 0. ]), 'stochastic_time': array([71.43, 71.43, 71.43, 71.43, 71.43])}
796 399 {'mean_speed': 32.04, 'name': 4011, 'time': 35.54, 'length': 316.33, 'hist_speed': array([0.3, 0.6, 0. , 0.1]), 'stochastic_time': array([75.92, 75.92, 75.92, 75.92, 75.92])}
796 718 {'mean_speed': 31.09, 'name': 4679, 'time': 54.74, 'length': 472.77, 'hist_speed': array([0.2, 0.7, 0.1, 0. ]), 'stochastic_time': array([113.47, 113.47, 113.47, 113.47, 113.47])}
420 1516 {'mean_speed': 40.53, 'name': 1038, 'time': 32.53, 'length': 366.29, 'hist_speed': array([0.9, 0.1, 0. , 0. ]), 'stochastic_time': array([87.91, 87.91, 87.91, 87.91, 87.91])}
420 1498 {'mean_speed': 44.43, 'name': 1039, 'time': 28.48, 'length': 351.43, 'hist_speed': array([0.6, 0.3, 0. , 0.1]), 'stochastic_time': array([84.34, 84.34, 84.34, 84.34, 84.34])}
420 1033 {'mean_speed': 45, 'name': 1040, 'time': 35.57, 'length': 444.6, 'hist_speed': array([0.8, 0.2, 0. , 0. ]), 'stochastic_time': array([106.7, 106.7, 106.7, 106.7, 106.7])}
1516 420 {'mean_speed': 45, 'name': 4057, 'time': 29.3, 'length': 366.29, 'hist_speed': array([0.9, 0.1, 0. , 0. ]), 'stochastic_time': array([87.91, 87.91, 87.91, 87.91, 87.91])}
1516 741 {'mean_speed': 17.9, 'name': 4711, 'time': 102.28, 'length': 508.59, 'hist_speed': array([0. , 0. , 0.8, 0.2]), 'stochastic_time': array([122.06, 122.06, 122.06, 122.06, 122.06])}
1498 420 {'mean_speed': 33.94, 'name': 4058, 'time': 37.28, 'length': 351.43, 'hist_speed': array([0.5, 0.3, 0.2, 0. ]), 'stochastic_time': array([84.34, 84.34, 84.34, 84.34, 84.34])}
1498 741 {'mean_speed': 23.44, 'name': 4713, 'time': 21.33, 'length': 138.85, 'hist_speed': array([0. , 0.4, 0.6, 0. ]), 'stochastic_time': array([33.32, 33.32, 33.32, 33.32, 33.32])}
1498 1089 {'mean_speed': 29.21, 'name': 5248, 'time': 48.66, 'length': 394.83, 'hist_speed': array([0.2, 0.5, 0.3, 0. ]), 'stochastic_time': array([94.76, 94.76, 94.76, 94.76, 94.76])}
1498 1495 {'mean_speed': 20.37, 'name': 5689, 'time': 37.67, 'length': 213.13, 'hist_speed': array([0. , 0.1, 0.9, 0. ]), 'stochastic_time': array([51.15, 51.15, 51.15, 51.15, 51.15])}
1033 1089 {'mean_speed': 28.63, 'name': 2227, 'time': 39.21, 'length': 311.84, 'hist_speed': array([0. , 0.7, 0.2, 0.1]), 'stochastic_time': array([74.84, 74.84, 74.84, 74.84, 74.84])}
1033 1483 {'mean_speed': 45, 'name': 2228, 'time': 49.53, 'length': 619.11, 'hist_speed': array([0.8, 0.2, 0. , 0. ]), 'stochastic_time': array([148.58, 148.58, 148.58, 148.58, 148.58])}
1033 420 {'mean_speed': 41.25, 'name': 4059, 'time': 38.8, 'length': 444.6, 'hist_speed': array([0.8, 0.2, 0. , 0. ]), 'stochastic_time': array([106.7, 106.7, 106.7, 106.7, 106.7])}
430 1385 {'mean_speed': 27.27, 'name': 1061, 'time': 32.99, 'length': 249.91, 'hist_speed': array([0., 1., 0., 0.]), 'stochastic_time': array([59.98, 59.98, 59.98, 59.98, 59.98])}
430 830 {'mean_speed': 21.81, 'name': 1062, 'time': 37.42, 'length': 226.69, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([54.41, 54.41, 54.41, 54.41, 54.41])}
830 1323 {'mean_speed': 44.05, 'name': 1879, 'time': 26.29, 'length': 321.74, 'hist_speed': array([0.9, 0.1, 0. , 0. ]), 'stochastic_time': array([77.22, 77.22, 77.22, 77.22, 77.22])}
830 1585 {'mean_speed': 20.18, 'name': 1880, 'time': 29.97, 'length': 167.99, 'hist_speed': array([0., 0., 1., 0.]), 'stochastic_time': array([40.32, 40.32, 40.32, 40.32, 40.32])}
830 430 {'mean_speed': 29.89, 'name': 4081, 'time': 27.3, 'length': 226.69, 'hist_speed': array([0.1, 0.9, 0. , 0. ]), 'stochastic_time': array([54.41, 54.41, 54.41, 54.41, 54.41])}
435 1306 {'mean_speed': 33.07, 'name': 1073, 'time': 10.8, 'length': 99.25, 'hist_speed': array([0.2, 0.8, 0. , 0. ]), 'stochastic_time': array([23.82, 23.82, 23.82, 23.82, 23.82])}
435 1808 {'mean_speed': 25.64, 'name': 1074, 'time': 50.81, 'length': 361.88, 'hist_speed': array([0.1, 0.4, 0.4, 0.1]), 'stochastic_time': array([86.85, 86.85, 86.85, 86.85, 86.85])}
435 1772 {'mean_speed': 24.62, 'name': 1075, 'time': 45.69, 'length': 312.5, 'hist_speed': array([0.1, 0.3, 0.5, 0.1]), 'stochastic_time': array([75., 75., 75., 75., 75.])}
1306 1428 {'mean_speed': 40.4, 'name': 2560, 'time': 24.35, 'length': 273.28, 'hist_speed': array([0.9, 0.1, 0. , 0. ]), 'stochastic_time': array([65.59, 65.59, 65.59, 65.59, 65.59])}
1306 1774 {'mean_speed': 25.74, 'name': 2561, 'time': 34.28, 'length': 245.14, 'hist_speed': array([0. , 0.8, 0.1, 0.1]), 'stochastic_time': array([58.83, 58.83, 58.83, 58.83, 58.83])}
1306 435 {'mean_speed': 25.64, 'name': 4092, 'time': 13.94, 'length': 99.25, 'hist_speed': array([0.1, 0.4, 0.4, 0.1]), 'stochastic_time': array([23.82, 23.82, 23.82, 23.82, 23.82])}
