Link,Node_Start,Longitude_Start,Latitude_Start,Node_End,Longitude_End,Latitude_End,Length
2867,1570,104.0515755,30.69104677,1645,104.0545982,30.69165952,297.3743471
2868,1572,104.0679573,30.65714859,1764,104.0696195,30.65608713,198.0014115
2869,1573,104.0143304,30.68271515,1660,104.0160533,30.68223444,173.424408
2870,1894,104.0647459,30.65903044,1574,104.0649632,30.6607499,191.7025627
2871,1574,104.0649632,30.6607499,1610,104.0663788,30.66084053,136.0031233
2872,1574,104.0649632,30.6607499,1723,104.0649365,30.66253637,198.0121079
2873,1575,104.0824686,30.66503017,1768,104.0834323,30.66647581,184.9187684
2874,1577,104.0196414,30.65228885,1679,104.0197036,30.65037561,212.1300154
2875,1577,104.0196414,30.65228885,1829,104.0243492,30.65209681,451.6068618
2876,1580,104.0474315,30.63343808,1881,104.0510434,30.63190331,385.6960962
2877,1580,104.0474315,30.63343808,1625,104.0497648,30.63697586,451.376803
2878,1581,104.0816524,30.63985968,1806,104.0804527,30.63930556,130.344717
2879,1581,104.0816524,30.63985968,1868,104.0794294,30.64077101,235.7656418
2880,1583,104.0575842,30.64905846,1890,104.0574018,30.648771,36.33843609
2881,1583,104.0575842,30.64905846,1809,104.0583406,30.65032194,157.6792198
2882,1584,104.0684967,30.6609573,1610,104.0663788,30.66084053,203.3274229
2883,1584,104.0684967,30.6609573,1866,104.0729025,30.66099639,422.153996
2884,1585,104.0263028,30.70117585,1669,104.0201392,30.70653513,837.4148353
2885,1586,104.06481,30.67529443,1787,104.064009,30.67394402,168.1898184
2886,1586,104.06481,30.67529443,1751,104.0653152,30.67506014,54.92324282
2887,1587,104.0896025,30.64396027,1732,104.092417,30.64102626,422.4742469
2888,1589,104.0318014,30.6440233,1700,104.0312907,30.64635526,263.045384
2889,1590,104.1219214,30.67305942,1680,104.1171783,30.67164767,480.5709836
2890,1590,104.1219214,30.67305942,1734,104.1225333,30.67210855,120.5868686
2891,1592,104.0640898,30.63580183,1755,104.0641712,30.63209389,411.0247426
2892,1592,104.0640898,30.63580183,1637,104.0668253,30.63590393,262.400298
2893,1594,104.0343495,30.68190113,1651,104.0353401,30.68296342,151.2145152
2894,1596,104.0780189,30.64613707,1786,104.0774485,30.64502758,134.565403
2895,1798,104.0857848,30.64258043,1596,104.0780189,30.64613707,842.1301113
2896,1597,104.0415793,30.69688253,1693,104.041902,30.69606019,96.23678547
2897,1597,104.0415793,30.69688253,1633,104.0418589,30.70035883,386.2123804
2898,1598,104.0564645,30.63764945,1805,104.0539321,30.63864498,266.5969192
2899,1599,104.0999471,30.65896984,1665,104.0982051,30.65973129,187.0304169
2900,1601,104.0276298,30.65025967,1707,104.0243967,30.65035249,309.9800513
2901,1602,104.1149881,30.65323511,1726,104.1119814,30.653166,288.1919027
2902,1602,104.1149881,30.65323511,1653,104.1140751,30.65030184,336.6565142
2903,1605,104.0765093,30.66612382,1710,104.07744,30.66741927,169.0112505
2904,1608,104.0764857,30.66221135,1760,104.0782286,30.66139729,189.8031349
2905,1796,104.0744995,30.66310274,1608,104.0764857,30.66221135,214.4162569
2906,1609,104.0387343,30.67848323,1899,104.0380169,30.67482664,411.048334
2907,1610,104.0663788,30.66084053,1715,104.0663676,30.66577495,546.88406
2908,1612,104.0209353,30.68733577,1696,104.0165822,30.68915906,463.3485895
2909,1614,104.0735924,30.6360679,1806,104.0804527,30.63930556,749.0030862
2910,1615,104.0166913,30.69941532,1630,104.0156181,30.70091315,195.2502728
2911,1616,104.0605402,30.64747371,1890,104.0574018,30.648771,333.3397906
2912,1619,104.0275827,30.648147,1661,104.0252664,30.64770209,227.3709787
2913,1619,104.0275827,30.648147,1705,104.0308997,30.64806517,317.9769691
2914,1622,104.0003855,30.63414755,1785,104.0010888,30.63443687,74.64159246
2915,1624,104.0361049,30.68381535,1651,104.0353401,30.68296342,119.5049221
2916,1639,104.034529,30.68488876,1624,104.0361049,30.68381535,192.1947587
2917,1625,104.0497648,30.63697586,1664,104.0450327,30.63930565,521.858277
2918,1625,104.0497648,30.63697586,1811,104.0516754,30.64002194,384.0532947
2919,1629,104.078706,30.65916798,1836,104.0811576,30.65811967,262.0605862
2920,1631,104.0304369,30.641869,1753,104.0282073,30.64453875,364.9690961
2921,1632,104.0722331,30.65441931,1764,104.0696195,30.65608713,311.2551407
2922,1633,104.0418589,30.70035883,1675,104.0400369,30.70247519,292.3479732
2923,1634,104.0467099,30.67706348,1649,104.0455126,30.6751396,242.1193503
2924,1635,104.0954487,30.66752479,1770,104.0936056,30.66482686,347.2602902
2925,1635,104.0954487,30.66752479,1830,104.094616,30.66956628,239.9090691
2926,1636,104.041945,30.68582265,1681,104.0427153,30.68486415,129.3414543
2927,1637,104.0668253,30.63590393,1791,104.0669157,30.63191109,442.6111722
2928,1662,104.1355886,30.62881312,1638,104.1352029,30.62718758,183.9086609
2929,1639,104.034529,30.68488876,1663,104.0337984,30.68400663,120.2346813
2930,1640,103.9990462,30.65355107,1896,104.0063237,30.65464674,707.8222892
2931,1641,104.083667,30.65886582,1812,104.0821018,30.65950096,165.6612501
2932,1643,104.0666797,30.67646893,1751,104.0653152,30.67506014,203.6268237
2933,1643,104.0666797,30.67646893,1864,104.0692409,30.67514299,286.001407
2934,1644,104.0753428,30.67410729,1742,104.0787652,30.67260603,367.6673525
2935,1644,104.0753428,30.67410729,1724,104.0738388,30.67497315,173.1105499
2936,1649,104.0455126,30.6751396,1851,104.0460036,30.6710722,453.2407947
2937,1651,104.0353401,30.68296342,1663,104.0337984,30.68400663,187.5564271
2938,1652,104.0600469,30.66597437,1839,104.0600977,30.66238447,397.9002526
2939,1655,104.0629728,30.66960555,1711,104.0632252,30.67144791,205.6161214
2940,1656,104.0896351,30.66368435,1880,104.0867203,30.66501226,315.6747602
2941,1656,104.0896351,30.66368435,1692,104.091162,30.66894156,600.736249
2942,1658,104.0289627,30.62488198,1901,104.0256858,30.62647154,360.1234879
2943,1659,104.0880259,30.66262974,1750,104.0861632,30.66401786,235.6236818
2944,1661,104.0252664,30.64770209,1775,104.0238047,30.64667783,180.2972627
2945,1661,104.0252664,30.64770209,1753,104.0282073,30.64453875,449.8220414
2946,1665,104.0982051,30.65973129,1722,104.0919183,30.66268492,685.5480784
2947,1667,104.0358641,30.6316149,1682,104.0337291,30.63346353,289.5651337
2948,1668,104.0979156,30.65029026,1842,104.0957842,30.64664658,452.5352497
2949,1668,104.0979156,30.65029026,1788,104.1003679,30.65428692,501.413837
2950,1670,104.0326902,30.63157475,1682,104.0337291,30.63346353,231.8067288
2951,1671,104.1018746,30.6694368,1774,104.1046034,30.67026219,276.9632741
2952,1672,104.0155067,30.68723514,1696,104.0165822,30.68915906,236.8129198
2953,1673,104.0377035,30.63995675,1893,104.03647,30.63980432,119.4115022
2954,1674,104.0803937,30.67192313,1742,104.0787652,30.67260603,173.4019806
2955,1677,104.1179911,30.66457956,1810,104.1148162,30.66338768,331.6213277
2956,1679,104.0197036,30.65037561,1891,104.0201509,30.64753297,317.9548827
2957,1679,104.0197036,30.65037561,1741,104.0159762,30.65041126,357.1935553
2958,1680,104.1171783,30.67164767,1720,104.1197624,30.66763544,508.9401881
2959,1683,104.0913322,30.63488636,1740,104.0901163,30.63838237,404.604918
2960,1685,104.0579058,30.67416757,1892,104.0595661,30.67321994,190.6074406
2961,1685,104.0579058,30.67416757,1745,104.0579073,30.67652495,261.2699314
2962,1688,104.0573548,30.63968945,1703,104.0594489,30.63864347,231.7631415
2963,1688,104.0573548,30.63968945,1831,104.0551586,30.64072392,239.6687178
2964,1689,104.07089,30.64524798,1758,104.0729416,30.64481732,202.3150389
2965,1828,104.0717397,30.64705553,1689,104.07089,30.64524798,216.2480569
2966,1692,104.091162,30.66894156,1862,104.08965,30.66997767,184.8482131
2967,1694,104.0298934,30.66792296,1729,104.0317137,30.67067588,351.4356002
2968,1695,104.0875368,30.6431534,1832,104.0865447,30.64375218,115.9472542
2969,1698,104.0726142,30.67363721,1724,104.0738388,30.67497315,188.9019845
2970,1700,104.0312907,30.64635526,1753,104.0282073,30.64453875,357.5418123
2971,1700,104.0312907,30.64635526,1705,104.0308997,30.64806517,193.1793316
2972,1701,104.0966037,30.67264048,1706,104.0974457,30.67052751,247.681827
2973,1701,104.0966037,30.67264048,1714,104.1001707,30.67370325,361.4377406
2974,1703,104.0594489,30.63864347,1733,104.0601611,30.63830872,77.68142189
2975,1704,104.0784525,30.66903116,1710,104.07744,30.66741927,203.2810056
2976,1704,104.0784525,30.66903116,1752,104.0766779,30.66974975,187.7401673
2977,1706,104.0974457,30.67052751,1830,104.094616,30.66956628,291.2689636
2978,1707,104.0243967,30.65035249,1829,104.0243492,30.65209681,193.3788619
2979,1708,104.0821982,30.65181091,1736,104.0827149,30.65151133,59.61637085
2980,1708,104.0821982,30.65181091,1766,104.0780951,30.6537093,445.9133441
2981,1709,104.0112513,30.65234786,1843,104.006442,30.65256995,461.4879763
2982,1711,104.0632252,30.67144791,1777,104.0625021,30.67187144,83.68299612
2983,1712,104.0946578,30.64250692,1732,104.092417,30.64102626,270.2586661
2984,1716,104.1022894,30.62560224,1844,104.1007334,30.62658897,184.9290569
2985,1718,104.0932502,30.64666933,1842,104.0957842,30.64664658,242.8317595
2986,1720,104.1197624,30.66763544,1848,104.1230265,30.66673235,328.3410563
2987,1720,104.1197624,30.66763544,1838,104.1242711,30.66979471,493.8097046
2988,1721,104.001228,30.67021384,1739,104.0014678,30.67222384,223.9545091
2989,1722,104.0919183,30.66268492,1770,104.0936056,30.66482686,287.2043926
2990,1725,104.0574161,30.63195061,1885,104.0561246,30.63192746,123.8118697
2991,1726,104.1119814,30.653166,1754,104.1082528,30.65517353,420.8822456
2992,1729,104.0317137,30.67067588,1863,104.0349573,30.67009888,317.2509976
2993,1729,104.0317137,30.67067588,1900,104.0295701,30.67099192,208.3333427
2994,1736,104.0827149,30.65151133,1794,104.0835708,30.65122542,87.91891936
2995,1737,104.0541861,30.64382805,1895,104.0528196,30.64164579,275.036403
2996,1738,104.0868417,30.67168591,1756,104.0854869,30.66959784,265.3293422
2997,1738,104.0868417,30.67168591,1862,104.08965,30.66997767,328.9752251
2998,1738,104.0868417,30.67168591,1840,104.0840318,30.67384238,359.9769757
2999,1743,104.0065655,30.65040297,1849,104.0068929,30.64748892,324.4893922
3000,1743,104.0065655,30.65040297,1843,104.006442,30.65256995,240.4600735
3001,1744,104.0819461,30.66728632,1768,104.0834323,30.66647581,168.3546689
3002,1750,104.0861632,30.66401786,1880,104.0867203,30.66501226,122.4514347
3003,1751,104.0653152,30.67506014,1800,104.0683853,30.67345172,343.912667
3004,1754,104.1082528,30.65517353,1804,104.1082439,30.65965928,497.1539143
3005,1761,104.0167328,30.63860797,1845,104.0180527,30.63718421,202.2388926
3006,1762,104.0746648,30.66106452,1866,104.0729025,30.66099639,169.0187841
3007,1763,104.0378879,30.66164635,1835,104.0362324,30.6594657,289.088139
3008,1766,104.0780951,30.6537093,1836,104.0811576,30.65811967,570.1147208
3009,1767,104.0392578,30.63682457,1871,104.0367784,30.63796107,268.9371816
3010,1771,104.0221269,30.64526787,1867,104.0180759,30.64236,504.55078
3011,1771,104.0221269,30.64526787,1775,104.0238047,30.64667783,224.2027644
3012,1776,104.0823613,30.63646567,1806,104.0804527,30.63930556,364.0320042
3013,1776,104.0823613,30.63646567,1816,104.0863831,30.64181519,707.1449913
3014,1777,104.0625021,30.67187144,1847,104.0608677,30.67261623,176.9975815
3015,1778,104.0698106,30.6728792,1800,104.0683853,30.67345172,150.5714891
3016,1783,104.0636453,30.6516143,1837,104.0637012,30.64989872,190.2139105
3017,1784,104.0915652,30.62800793,1790,104.0948905,30.62569686,408.8815963
3018,1784,104.0915652,30.62800793,1854,104.0894085,30.62850815,214.0077479
3019,1792,104.1237401,30.67079064,1838,104.1242711,30.66979471,121.5361988
3020,1793,104.0151336,30.67558557,1897,104.0156394,30.67735996,202.537869
3021,1795,104.061353,30.6549959,1841,104.0583608,30.65688755,355.1775893
3022,1797,104.0549972,30.65769089,1889,104.0530059,30.65569411,292.1981577
3023,1800,104.0683853,30.67345172,1864,104.0692409,30.67514299,204.5835141
3024,1802,104.082953,30.62339951,1814,104.0825579,30.62614067,306.151458
3025,1805,104.0539321,30.63864498,1886,104.0537561,30.63563816,333.6727219
3026,1805,104.0539321,30.63864498,1811,104.0516754,30.64002194,264.6919504
3027,1805,104.0539321,30.63864498,1831,104.0551586,30.64072392,258.6585258
3028,1809,104.0583406,30.65032194,1837,104.0637012,30.64989872,515.8008297
3029,1809,104.0583406,30.65032194,1821,104.0595641,30.65197016,217.0565691
3030,1811,104.0516754,30.64002194,1895,104.0528196,30.64164579,210.7439153
3031,1812,104.0821018,30.65950096,1836,104.0811576,30.65811967,177.8232773
3032,1817,104.047209,30.63016364,1883,104.0490458,30.62897379,219.9617365
3033,1819,104.0030692,30.64685288,1849,104.0068929,30.64748892,373.131886
3034,1825,104.0533352,30.66116566,1888,104.0537493,30.66266858,171.230722
3035,1831,104.0551586,30.64072392,1895,104.0528196,30.64164579,246.3397872
3036,1901,104.0256858,30.62647154,1833,104.0269189,30.62852164,256.113864
3037,1833,104.0269189,30.62852164,1857,104.0243735,30.63001075,294.5395611
3038,1839,104.0600977,30.66238447,1865,104.0581438,30.66240031,187.2163337
3039,1840,104.0840318,30.67384238,1858,104.0835351,30.67433953,72.80137814
3040,1841,104.0583608,30.65688755,1859,104.0582534,30.6587772,209.6838488
3041,1843,104.006442,30.65256995,1896,104.0063237,30.65464674,230.4534382
3042,1847,104.0608677,30.67261623,1892,104.0595661,30.67321994,141.5105432
3043,1853,104.0148886,30.64035526,1861,104.0136529,30.64204591,221.6576455
3044,1853,104.0148886,30.64035526,1867,104.0180759,30.64236,377.7116309
3045,1855,104.0153204,30.64277065,1861,104.0136529,30.64204591,178.8512672
3046,1867,104.0180759,30.64236,1882,104.0161187,30.64498799,346.428343
3047,1868,104.0794294,30.64077101,1872,104.0760703,30.64193675,346.864784
3048,1871,104.0367784,30.63796107,1893,104.03647,30.63980432,206.4148079
3049,1877,104.0472428,30.62601943,1884,104.0521159,30.62375978,529.9806573
3050,1881,104.0510434,30.63190331,1883,104.0490458,30.62897379,376.9232366
3051,1881,104.0510434,30.63190331,1885,104.0561246,30.63192746,486.9886092
3052,48,103.9564943,30.7450801,0,103.9460064,30.75066046,1179.207157
3053,64,103.9412759,30.75449343,0,103.9460064,30.75066046,620.9053755
3054,16,103.9525507,30.75675243,0,103.9460064,30.75066046,921.0410139
3055,1288,104.0620712,30.73250066,1,104.0625393,30.7390774,730.2875808
3056,311,104.0600238,30.74269338,1,104.0625393,30.7390774,467.5522935
3057,18,104.0730086,30.74887448,2,104.0732399,30.76099259,1343.253385
3058,49,104.0507089,30.76141245,2,104.0732399,30.76099259,2157.007237
3059,34,104.1146272,30.76027681,2,104.0732399,30.76099259,3962.074577
3060,66,104.0737873,30.78668402,2,104.0732399,30.76099259,2847.913944
3061,742,104.129349,30.7231598,3,104.1508278,30.73841386,2662.134322
3062,127,104.1462028,30.72511547,3,104.1508278,30.73841386,1538.935186
3063,19,104.1588451,30.73807002,3,104.1508278,30.73841386,768.4620807
3064,51,104.1374701,30.77433248,3,104.1508278,30.73841386,4181.143453
3065,408,103.9804376,30.7055703,4,103.9812278,30.70951601,443.815225
3066,655,103.9802912,30.71025208,4,103.9812278,30.70951601,121.2443022
3067,195,104.0444437,30.68572405,5,104.0439712,30.6867731,124.7648613
3068,620,104.0428231,30.68723173,5,104.0439712,30.6867731,121.1557126
3069,901,104.1007402,30.71605867,6,104.1012878,30.71733224,150.5741881
3070,726,104.1018715,30.7188824,6,104.1012878,30.71733224,180.6695447
3071,211,104.158776,30.69530501,7,104.1642292,30.69574474,524.5509497
3072,422,104.1645632,30.69122648,7,104.1642292,30.69574474,501.773329
3073,366,104.1696646,30.69594523,7,104.1642292,30.69574474,521.0576293
3074,341,104.1638951,30.70182076,7,104.1642292,30.69574474,674.1569701
3075,916,103.9749723,30.66252693,8,103.9777074,30.66252283,262.0547376
3076,888,103.9778687,30.6589357,8,103.9777074,30.66252283,397.8707718
3077,487,103.9776502,30.66449919,8,103.9777074,30.66252283,219.1141492
3078,1767,104.0392578,30.63682457,9,104.0404044,30.6386652,231.7111229
3079,1472,104.0411563,30.63977679,9,104.0404044,30.6386652,142.7229606
3080,1673,104.0377035,30.63995675,9,104.0404044,30.6386652,295.7785775
3081,1653,104.1140751,30.65030184,10,104.1181679,30.65058201,393.3975505
3082,792,104.1214109,30.65013097,10,104.1181679,30.65058201,314.7466556
3083,1065,104.1178297,30.65328507,10,104.1181679,30.65058201,301.3254122
3084,215,104.1463315,30.64059106,11,104.1472874,30.64296083,278.1529173
3085,580,104.1496059,30.64216205,11,104.1472874,30.64296083,239.1655126
3086,28,103.9776869,30.61166959,12,103.9826185,30.61386248,531.5645307
3087,383,103.9816494,30.60279961,12,103.9826185,30.61386248,1229.628076
3088,90,103.9851381,30.61499377,12,103.9826185,30.61386248,272.1300849
3089,793,104.0613987,30.59376339,13,104.0612402,30.59666547,321.9945508
3090,738,104.0578933,30.59668669,13,104.0612402,30.59666547,320.8957553
3091,203,104.0612128,30.60054761,13,104.0612402,30.59666547,430.2623322
3092,1216,104.1360359,30.59511501,14,104.1323295,30.59740351,436.5838356
3093,763,104.1354405,30.60123549,14,104.1323295,30.59740351,518.9610531
3094,609,104.1246492,30.60216894,14,104.1323295,30.59740351,906.1380717
3095,336,104.1463549,30.60674406,15,104.149224,30.61054808,503.3719165
3096,310,104.1526212,30.6089618,15,104.149224,30.61054808,370.0824554
3097,163,104.1381502,30.61375537,15,104.149224,30.61054808,1119.4482
3098,80,103.9613727,30.75254195,16,103.9525507,30.75675243,964.822029
3099,178,103.9619529,30.76609451,16,103.9525507,30.75675243,1371.854501
3100,220,104.0481228,30.7539247,17,104.0530243,30.75790039,643.6417399
3101,65,104.0666187,30.74499537,17,104.0530243,30.75790039,1933.671041
3102,49,104.0507089,30.76141245,17,104.0530243,30.75790039,447.9160573
3103,65,104.0666187,30.74499537,18,104.0730086,30.74887448,747.6592605
3104,459,104.0726375,30.72578859,18,104.0730086,30.74887448,2558.887309
3105,127,104.1462028,30.72511547,19,104.1588451,30.73807002,1877.861688
3106,432,104.1609358,30.72308424,19,104.1588451,30.73807002,1672.884115
3107,35,104.1675722,30.75834783,19,104.1588451,30.73807002,2397.625728
3108,466,103.9754957,30.69767357,20,103.9717958,30.70900484,1304.912095
3109,82,103.979059,30.71243403,20,103.9717958,30.70900484,792.6168708
3110,457,103.966997,30.71641552,20,103.9717958,30.70900484,941.1702069
3111,1163,104.0404398,30.71284378,21,104.040111,30.71551717,297.9644774
3112,1654,104.045209,30.71599628,21,104.040111,30.71551717,491.0600093
3113,1370,104.0742895,30.69705339,22,104.0773952,30.69705062,297.4541047
3114,1366,104.0787152,30.69703746,22,104.0773952,30.69705062,126.4330825
3115,1230,104.0773157,30.70282784,22,104.0773952,30.69705062,640.3378561
3116,289,104.184379,30.69224823,23,104.1847307,30.69654394,477.2751353
3117,389,104.1769595,30.69629187,23,104.1847307,30.69654394,744.8007551
3118,155,104.1857165,30.70246353,23,104.1847307,30.69654394,662.8173793
3119,743,103.9625424,30.65991764,24,103.963491,30.66467205,534.7262649
3120,1021,103.9748388,30.66471229,24,103.963491,30.66467205,1087.243613
3121,712,104.0085096,30.64330149,25,104.0120406,30.64390586,344.9470654
3122,1861,104.0136529,30.64204591,25,104.0120406,30.64390586,257.6165547
3123,812,104.0143642,30.64454912,25,104.0120406,30.64390586,233.7971718
3124,1300,104.0114083,30.64760226,25,104.0120406,30.64390586,414.1344437
3125,1079,104.0850152,30.64157585,26,104.0860338,30.64221009,120.2890328
3126,1816,104.0863831,30.64181519,26,104.0860338,30.64221009,55.09816775
3127,1798,104.0857848,30.64258043,26,104.0860338,30.64221009,47.47870099
3128,1695,104.0875368,30.6431534,26,104.0860338,30.64221009,177.9770438
3129,43,104.1749113,30.65114609,27,104.1747682,30.65471347,395.6032631
3130,332,104.1831593,30.65487167,27,104.1747682,30.65471347,804.1917262
3131,358,104.1571519,30.65730466,27,104.1747682,30.65471347,1712.154667
3132,634,104.1748633,30.65937538,27,104.1747682,30.65471347,516.7491094
3133,118,103.9721097,30.60924975,28,103.9776869,30.61166959,598.1445228
3134,229,103.972055,30.62091828,28,103.9776869,30.61166959,1158.521852
3135,762,104.0600781,30.61857201,29,104.064657,30.61877337,439.4701222
3136,1059,104.0646499,30.61653136,29,104.064657,30.61877337,248.4815623
3137,456,104.0695764,30.61879884,29,104.064657,30.61877337,471.5487556
3138,563,104.0645381,30.62255535,29,104.064657,30.61877337,419.311019
3139,654,104.0684365,30.59321293,30,104.0705271,30.5936291,205.6812406
3140,483,104.0720858,30.59244763,30,104.0705271,30.5936291,198.6988912
3141,1126,104.070717,30.59686374,30,104.0705271,30.5936291,358.9538853
3142,63,104.1392625,30.60626466,31,104.1427297,30.60890084,442.5338513
3143,336,104.1463549,30.60674406,31,104.1427297,30.60890084,421.783258
3144,284,104.1369858,30.61186495,31,104.1427297,30.60890084,641.1616517
3145,732,103.9313093,30.70607506,32,103.9354466,30.74137286,3932.226913
3146,439,103.9540216,30.72742297,32,103.9354466,30.74137286,2356.527401
3147,64,103.9412759,30.75449343,32,103.9354466,30.74137286,1557.607396
3148,165,104.0400009,30.74081135,33,104.0422933,30.7410774,221.4271661
3149,151,104.0434242,30.733702,33,104.0422933,30.7410774,824.5702416
3150,81,104.0489107,30.74097516,33,104.0422933,30.7410774,633.6067313
3151,193,104.042756,30.74664014,33,104.0422933,30.7410774,618.1188471
3152,750,104.1054866,30.72778795,34,104.1146272,30.76027681,3705.554474
3153,50,104.127086,30.77857558,34,104.1146272,30.76027681,2352.605615
3154,67,104.190672,30.73707999,35,104.1675722,30.75834783,3231.919547
3155,51,104.1374701,30.77433248,35,104.1675722,30.75834783,3382.064279
3156,386,103.9917914,30.7107053,36,103.9945272,30.71275996,347.1260675
3157,565,103.9980882,30.70975652,36,103.9945272,30.71275996,476.5458367
3158,673,103.9922205,30.71446713,36,103.9945272,30.71275996,290.8539716
3159,1211,104.0517543,30.71381514,37,104.0557493,30.71706744,525.6174909
3160,907,104.0579489,30.71528136,37,104.0557493,30.71706744,289.0479444
3161,802,104.0496414,30.7228819,37,104.0557493,30.71706744,870.2509514
3162,594,104.0869352,30.69443168,38,104.0894112,30.69807885,468.6458284
3163,314,104.1056755,30.69638434,38,104.0894112,30.69807885,1568.99986
3164,824,104.0921312,30.70228545,38,104.0894112,30.69807885,534.061291
3165,411,104.1692364,30.7015895,39,104.1766587,30.70212293,713.2862675
3166,389,104.1769595,30.69629187,39,104.1766587,30.70212293,646.8891553
3167,155,104.1857165,30.70246353,39,104.1766587,30.70212293,868.2777382
3168,86,103.9894492,30.66832512,40,103.9895242,30.6706359,256.210622
3169,142,103.9917117,30.6703629,40,103.9895242,30.6706359,211.7407755
3170,832,103.9882345,30.67074127,40,103.9895242,30.6706359,124.1066729
3171,798,104.0191596,30.62797015,41,104.0136726,30.6339832,848.9314547
3172,952,104.0160584,30.63558542,41,104.0136726,30.6339832,289.5094766
3173,1111,104.0122447,30.63565466,41,104.0136726,30.6339832,230.317022
3174,1876,104.1079039,30.64564358,42,104.110012,30.64971387,494.2698699
3175,642,104.1133584,30.64805452,42,104.110012,30.64971387,369.6500203
3176,1172,104.1061061,30.65160594,42,104.110012,30.64971387,429.010321
3177,1726,104.1119814,30.653166,42,104.110012,30.64971387,426.6043255
3178,201,104.1720131,30.64867986,43,104.1749113,30.65114609,389.6542203
3179,571,104.1827765,30.65238351,43,104.1749113,30.65114609,766.0010004
3180,268,103.9910119,30.59474494,44,103.9967302,30.59844508,684.6502382
3181,714,103.9997597,30.58962127,44,103.9967302,30.59844508,1020.176889
3182,1251,103.9992457,30.60127686,44,103.9967302,30.59844508,395.8115907
3183,146,103.9938473,30.60135673,44,103.9967302,30.59844508,424.8850094
3184,738,104.0578933,30.59668669,45,104.0579082,30.60063219,437.27896
3185,203,104.0612128,30.60054761,45,104.0579082,30.60063219,316.9564225
3186,1045,104.0551975,30.60075578,45,104.0579082,30.60063219,260.2348094
3187,1245,104.0578993,30.60270356,45,104.0579082,30.60063219,229.5704148
3188,913,104.0716051,30.60650411,46,104.0737429,30.60663216,205.4299773
3189,1025,104.0736856,30.60409951,46,104.0737429,30.60663216,280.7455374
3190,1120,104.0749288,30.6065838,46,104.0737429,30.60663216,113.8159393
3191,205,104.1502536,30.57428621,47,104.1450214,30.58450522,1238.700369
3192,232,104.1409451,30.59204616,47,104.1450214,30.58450522,922.6154733
3193,150,103.9650646,30.73928236,48,103.9564943,30.7450801,1042.151102
3194,80,103.9613727,30.75254195,48,103.9564943,30.7450801,949.7687465
3195,324,104.0479925,30.76138863,49,104.0507089,30.76141245,260.003546
3196,51,104.1374701,30.77433248,50,104.127086,30.77857558,1099.377533
3197,66,104.0737873,30.78668402,50,104.127086,30.77857558,5178.755161
3198,664,103.9780511,30.71972036,52,103.9691811,30.72962272,1387.754926
3199,448,103.9709046,30.73015438,52,103.9691811,30.72962272,175.2258277
3200,299,103.9944727,30.71680117,53,104.0008574,30.72248966,878.2173475
3201,222,104.0017918,30.72113711,53,104.0008574,30.72248966,174.577126
3202,1417,103.9990459,30.72573991,53,104.0008574,30.72248966,399.819279
3203,942,104.0068158,30.72585148,53,104.0008574,30.72248966,681.411241
3204,1110,104.1157328,30.68282827,54,104.115936,30.68478406,217.6304248
3205,1242,104.1188763,30.68269678,54,104.115936,30.68478406,364.468426
3206,880,104.1143105,30.68613383,54,104.115936,30.68478406,215.9173046
3207,197,104.1595999,30.6846658,55,104.153472,30.68495031,587.8169162
3208,169,104.1476634,30.68782026,55,104.153472,30.68495031,640.8767311
3209,860,103.9966501,30.64288317,56,103.9971186,30.64328713,63.4009281
3210,896,104.0043112,30.63573997,56,103.9971186,30.64328713,1083.884355
3211,1628,103.9995359,30.6447123,56,103.9971186,30.64328713,280.3753136
3212,818,103.9898616,30.65121392,56,103.9971186,30.64328713,1120.459658
3213,1371,104.0424412,30.63531088,57,104.0442801,30.63824024,369.4097262
3214,1664,104.0450327,30.63930565,57,104.0442801,30.63824024,138.3653967
3215,1472,104.0411563,30.63977679,57,104.0442801,30.63824024,344.4107303
3216,1037,104.0909857,30.64806866,58,104.0919899,30.64973175,207.9239017
3217,116,104.0894982,30.65024457,58,104.0919899,30.64973175,245.4249467
3218,471,104.0934433,30.65227021,58,104.0919899,30.64973175,313.9204424
3219,463,104.1604886,30.67205697,59,104.1731426,30.67412276,1233.652182
3220,598,104.174737,30.66454521,59,104.1731426,30.67412276,1072.394654
3221,306,104.2033612,30.67494723,59,104.1731426,30.67412276,2896.260247
3222,255,103.966243,30.57342223,60,103.9582174,30.57340291,769.663418
3223,189,104.040157,30.62176571,61,104.0377793,30.62313997,274.1133533
3224,343,104.0353868,30.62436116,61,104.0377793,30.62313997,266.2771936
3225,361,104.1072423,30.59430952,62,104.1041006,30.59388005,304.9521499
3226,1039,104.1040346,30.59590093,62,104.1041006,30.59388005,224.0604964
3227,763,104.1354405,30.60123549,63,104.1392625,30.60626466,667.0150371
3228,297,104.1441733,30.60359371,63,104.1392625,30.60626466,556.1092987
3229,672,104.1346143,30.60842985,63,104.1392625,30.60626466,506.0911374
3230,108,103.9552436,30.7700213,64,103.9412759,30.75449343,2179.281715
3231,311,104.0600238,30.74269338,65,104.0666187,30.74499537,680.9342629
3232,137,104.0475071,30.78634412,66,104.0737873,30.78668402,2514.976447
3233,400,104.1722518,30.72037834,67,104.190672,30.73707999,2556.670043
3234,250,104.200667,30.70612702,67,104.190672,30.73707999,3561.461404
3235,260,103.9706768,30.68583598,68,103.9731061,30.68598032,233.2483219
